,Ticker,Company,Sector,Industry,Country
3335,LPCN,Lipocine Inc.,Healthcare,Biotechnology,USA
3336,LPG,Dorian LPG Ltd.,Energy,Oil & Gas Midstream,USA
3337,LPI,"Laredo Petroleum, Inc.",Energy,Oil & Gas E&P,USA
3338,LPL,"LG Display Co., Ltd.",Technology,Consumer Electronics,South Korea
3339,LPLA,LPL Financial Holdings Inc.,Financial,Capital Markets,USA
3340,LPRO,Open Lending Corporation,Financial,Credit Services,USA
3341,LPSN,"LivePerson, Inc.",Technology,Software - Application,USA
3342,LPTH,"LightPath Technologies, Inc.",Technology,Electronic Components,USA
3343,LPTX,"Leap Therapeutics, Inc.",Healthcare,Biotechnology,USA
3344,LPX,Louisiana-Pacific Corporation,Industrials,Building Products & Equipment,USA
3345,LQDA,Liquidia Corporation,Healthcare,Biotechnology,USA
3346,LQDT,"Liquidity Services, Inc.",Consumer Cyclical,Internet Retail,USA
3347,LRCX,Lam Research Corporation,Technology,Semiconductor Equipment & Materials,USA
3348,LRMR,"Larimar Therapeutics, Inc.",Healthcare,Biotechnology,USA
3349,LRN,"Stride, Inc.",Consumer Defensive,Education & Training Services,USA
3350,LSAQ,LifeSci Acquisition II Corp.,Financial,Shell Companies,USA
3351,LSBK,"Lake Shore Bancorp, Inc.",Financial,Banks - Regional,USA
3352,LSCC,Lattice Semiconductor Corporation,Technology,Semiconductors,USA
3353,LSEA,Landsea Homes Corporation,Real Estate,Real Estate - Development,USA
3354,LSF,"Laird Superfood, Inc.",Consumer Defensive,Packaged Foods,USA
3355,LSI,"Life Storage, Inc.",Real Estate,REIT - Industrial,USA
3356,LSPD,Lightspeed POS Inc.,Technology,Software - Application,Canada
3357,LSTR,"Landstar System, Inc.",Industrials,Integrated Freight & Logistics,USA
3358,LSXMA,The Liberty SiriusXM Group,Communication Services,Broadcasting,USA
3359,LSXMK,The Liberty SiriusXM Group,Communication Services,Broadcasting,USA
3360,LTBR,Lightbridge Corporation,Industrials,Electrical Equipment & Parts,USA
3361,LTC,"LTC Properties, Inc.",Real Estate,REIT - Healthcare Facilities,USA
3362,LTHM,Livent Corporation,Basic Materials,Specialty Chemicals,USA
3363,LTRN,Lantern Pharma Inc.,Healthcare,Biotechnology,USA
3364,LTRPA,"Liberty TripAdvisor Holdings, Inc.",Communication Services,Internet Content & Information,USA
3365,LTRPB,"Liberty TripAdvisor Holdings, Inc.",Communication Services,Internet Content & Information,USA
3366,LTRX,"Lantronix, Inc.",Technology,Communication Equipment,USA
3367,LU,Lufax Holding Ltd,Financial,Credit Services,China
3368,LUB,"Luby's, Inc.",Consumer Cyclical,Restaurants,USA
3369,LULU,Lululemon Athletica Inc.,Consumer Cyclical,Apparel Retail,Canada
3370,LUMN,"Lumen Technologies, Inc.",Communication Services,Telecom Services,USA
3371,LUMO,"Lumos Pharma, Inc.",Healthcare,Biotechnology,USA
3372,LUNA,Luna Innovations Incorporated,Technology,Scientific & Technical Instruments,USA
3373,LUNG,Pulmonx Corporation,Healthcare,Medical Devices,USA
3374,LUV,Southwest Airlines Co.,Industrials,Airlines,USA
3375,LUXAU,Lux Health Tech Acquisition Corp.,Financial,Shell Companies,USA
3376,LVRAU,Levere Holdings Corp.,Financial,Shell Companies,Cayman Islands
3377,LVS,Las Vegas Sands Corp.,Consumer Cyclical,Resorts & Casinos,USA
3378,LVTX,Lava Therapeutics B.V.,Healthcare,Biotechnology,Netherlands
3379,LW,"Lamb Weston Holdings, Inc.",Consumer Defensive,Packaged Foods,USA
3380,LWACU,Locust Walk Acquisition Corp.,Financial,Shell Companies,USA
3381,LWAY,"Lifeway Foods, Inc.",Consumer Defensive,Packaged Foods,USA
3382,LX,LexinFintech Holdings Ltd.,Financial,Credit Services,China
3383,LXEH,"Lixiang Education Holding Co., Ltd.",Consumer Defensive,Education & Training Services,China
3384,LXFR,Luxfer Holdings PLC,Industrials,Specialty Industrial Machinery,United Kingdom
3385,LXP,Lexington Realty Trust,Real Estate,REIT - Diversified,USA
3386,LXRX,"Lexicon Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA
3387,LXU,"LSB Industries, Inc.",Basic Materials,Chemicals,USA
3388,LYB,LyondellBasell Industries N.V.,Basic Materials,Specialty Chemicals,USA
3389,LYFT,"Lyft, Inc.",Technology,Software - Application,USA
3390,LYG,Lloyds Banking Group plc,Financial,Banks - Regional,United Kingdom
3391,LYL,Dragon Victory International Limited,Financial,Credit Services,China
3392,LYRA,"Lyra Therapeutics, Inc.",Healthcare,Biotechnology,USA
3393,LYTS,LSI Industries Inc.,Technology,Electronic Components,USA
3394,LYV,"Live Nation Entertainment, Inc.",Communication Services,Entertainment,USA
3395,LZB,La-Z-Boy Incorporated,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA
3396,M,"Macy's, Inc.",Consumer Cyclical,Department Stores,USA
3397,MA,Mastercard Incorporated,Financial,Credit Services,USA
3398,MAA,"Mid-America Apartment Communities, Inc.",Real Estate,REIT - Residential,USA
3399,MAAC,Montes Archimedes Acquisition Corp.,Financial,Shell Companies,USA
3400,MAACU,Montes Archimedes Acquisition Corp.,Financial,Shell Companies,USA
3401,MAC,The Macerich Company,Real Estate,REIT - Retail,USA
3402,MACA,Moringa Acquisition Corp,Financial,Shell Companies,USA
3403,MACAU,Moringa Acquisition Corp,Financial,Shell Companies,USA
3404,MACK,"Merrimack Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA
3405,MACQU,MCAP Acquisition Corporation,Financial,Shell Companies,USA
3406,MAG,MAG Silver Corp.,Basic Materials,Silver,Canada
3407,MAGS,Magal Security Systems Ltd.,Industrials,Security & Protection Services,Israel
3408,MAIN,Main Street Capital Corporation,Financial,Asset Management,USA
3409,MAN,ManpowerGroup Inc.,Industrials,Staffing & Employment Services,USA
3410,MANH,"Manhattan Associates, Inc.",Technology,Software - Application,USA
3411,MANT,ManTech International Corporation,Technology,Software - Application,USA
3412,MANU,Manchester United plc,Consumer Cyclical,Leisure,United Kingdom
3413,MAR,"Marriott International, Inc.",Consumer Cyclical,Lodging,USA
3414,MARA,"Marathon Digital Holdings, Inc.",Financial,Capital Markets,USA
3415,MARK,"Remark Holdings, Inc.",Communication Services,Internet Content & Information,USA
3416,MARPS,Marine Petroleum Trust,Energy,Oil & Gas Equipment & Services,USA
3417,MAS,Masco Corporation,Industrials,Building Products & Equipment,USA
3418,MASI,Masimo Corporation,Healthcare,Medical Instruments & Supplies,USA
3419,MASS,908 Devices Inc.,Healthcare,Medical Devices,USA
3420,MAT,"Mattel, Inc.",Consumer Cyclical,Leisure,USA
3421,MATW,Matthews International Corporation,Industrials,Conglomerates,USA
3422,MATX,"Matson, Inc.",Industrials,Marine Shipping,USA
3423,MAV,"Pioneer Municipal High Income Advantage Fund, Inc.",Financial,Closed-End Fund - Debt,USA
3424,MAX,"MediaAlpha, Inc.",Communication Services,Internet Content & Information,USA
3425,MAXN,"Maxeon Solar Technologies, Ltd.",Technology,Solar,Singapore
3426,MAXR,Maxar Technologies Inc.,Technology,Communication Equipment,USA
3427,MAYS,"J.W. Mays, Inc.",Real Estate,Real Estate Services,USA
3428,MBI,MBIA Inc.,Financial,Insurance - Specialty,USA
3429,MBII,"Marrone Bio Innovations, Inc.",Basic Materials,Agricultural Inputs,USA
3430,MBIN,Merchants Bancorp,Financial,Banks - Regional,USA
3431,MBINN,Merchants Bancorp,Financial,Banks - Regional,USA
3432,MBIO,"Mustang Bio, Inc.",Healthcare,Biotechnology,USA
3433,MBNKP,Medallion Bank,Financial,Banks - Regional,USA
3434,MBOT,Microbot Medical Inc.,Healthcare,Medical Instruments & Supplies,USA
3435,MBRX,"Moleculin Biotech, Inc.",Healthcare,Biotechnology,USA
3436,MBT,Mobile TeleSystems Public Joint Stock Company,Communication Services,Telecom Services,Russia
3437,MBTC,Nocturne Acquisition Corporation,Financial,Shell Companies,USA
3438,MBTCU,Nocturne Acquisition Corporation,Financial,Shell Companies,USA
3439,MBUU,"Malibu Boats, Inc.",Consumer Cyclical,Recreational Vehicles,USA
3440,MBWM,Mercantile Bank Corporation,Financial,Banks - Regional,USA
3441,MC,Moelis & Company,Financial,Capital Markets,USA
3442,MCA,"BlackRock MuniYield California Quality Fund, Inc.",Financial,Closed-End Fund - Debt,USA
3443,MCADU,Mountain Crest Acquisition Corp. II,Financial,Shell Companies,USA
3444,MCB,Metropolitan Bank Holding Corp.,Financial,Banks - Regional,USA
3445,MCBC,Macatawa Bank Corporation,Financial,Banks - Regional,USA
3446,MCBS,"MetroCity Bankshares, Inc.",Financial,Banks - Regional,USA
3447,MCD,McDonald's Corporation,Consumer Cyclical,Restaurants,USA
3448,MCF,Contango Oil & Gas Company,Energy,Oil & Gas E&P,USA
3449,MCFE,McAfee Corp.,Technology,Software - Application,USA
3450,MCFT,"MasterCraft Boat Holdings, Inc.",Consumer Cyclical,Recreational Vehicles,USA
3451,MCHP,Microchip Technology Incorporated,Technology,Semiconductors,USA
3452,MCHX,"Marchex, Inc.",Communication Services,Advertising Agencies,USA
3453,MCI,Barings Corporate Investors,Financial,Closed-End Fund - Debt,USA
3454,MCK,McKesson Corporation,Healthcare,Medical Distribution,USA
3455,MCN,Madison Covered Call & Equity Strategy Fund,Financial,Closed-End Fund - Equity,USA
3456,MCO,Moody's Corporation,Financial,Financial Data & Stock Exchanges,USA
3457,MCR,MFS Charter Income Trust,Financial,Closed-End Fund - Debt,USA
3458,MCRB,"Seres Therapeutics, Inc.",Healthcare,Biotechnology,USA
3459,MCRI,"Monarch Casino & Resort, Inc.",Consumer Cyclical,Resorts & Casinos,USA
3460,MCS,The Marcus Corporation,Communication Services,Entertainment,USA
3461,MCY,Mercury General Corporation,Financial,Insurance - Property & Casualty,USA
3462,MD,"MEDNAX, Inc.",Healthcare,Medical Care Facilities,USA
3463,MDB,"MongoDB, Inc.",Technology,Software - Infrastructure,USA
3464,MDC,"M.D.C. Holdings, Inc.",Consumer Cyclical,Residential Construction,USA
3465,MDCA,MDC Partners Inc.,Communication Services,Advertising Agencies,USA
3466,MDGL,"Madrigal Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA
3467,MDGS,Medigus Ltd.,Healthcare,Medical Devices,Israel
3468,MDIA,MediaCo Holding Inc.,Communication Services,Broadcasting,USA
3469,MDJH,MDJM Ltd,Real Estate,Real Estate Services,China
3470,MDLA,"Medallia, Inc.",Technology,Software - Application,USA
3471,MDLY,Medley Management Inc.,Financial,Asset Management,USA
3472,MDLZ,"Mondelez International, Inc.",Consumer Defensive,Confectioners,USA
3473,MDNA,Medicenna Therapeutics Corp.,Healthcare,Biotechnology,Canada
3474,MDP,Meredith Corporation,Communication Services,Publishing,USA
3475,MDRR,"Medalist Diversified REIT, Inc.",Real Estate,REIT - Diversified,USA
3476,MDRX,"Allscripts Healthcare Solutions, Inc.",Healthcare,Health Information Services,USA
3477,MDT,Medtronic plc,Healthcare,Medical Devices,Ireland
3478,MDU,"MDU Resources Group, Inc.",Basic Materials,Building Materials,USA
3479,MDVL,"MedAvail Holdings, Inc",Healthcare,Drug Manufacturers - Specialty & Generic,Canada
3480,MDWD,MediWound Ltd.,Healthcare,Biotechnology,Israel
3481,MDXG,"MiMedx Group, Inc.",Healthcare,Medical Devices,USA
3482,MEC,"Mayville Engineering Company, Inc.",Industrials,Metal Fabrication,USA
3483,MED,"Medifast, Inc.",Consumer Cyclical,Personal Services,USA
3484,MEDP,"Medpace Holdings, Inc.",Healthcare,Diagnostics & Research,USA
3485,MEDS,"Trxade Group, Inc.",Healthcare,Pharmaceutical Retailers,USA
3486,MEG,"Montrose Environmental Group, Inc.",Industrials,Waste Management,USA
3487,MEI,"Methode Electronics, Inc.",Technology,Electronic Components,USA
3488,MEIP,"MEI Pharma, Inc.",Healthcare,Biotechnology,USA
3489,MELI,"MercadoLibre, Inc.",Consumer Cyclical,Internet Retail,Argentina
3490,MEOH,Methanex Corporation,Basic Materials,Chemicals,Canada
3491,MERC,Mercer International Inc.,Basic Materials,Paper & Paper Products,Canada
3492,MESA,"Mesa Air Group, Inc.",Industrials,Airlines,USA
3493,MESO,Mesoblast Limited,Healthcare,Biotechnology,Australia
3494,MET,"MetLife, Inc.",Financial,Insurance - Life,USA
3495,METC,"Ramaco Resources, Inc.",Basic Materials,Coking Coal,USA
3496,METX,Meten EdtechX Education Group Ltd.,Consumer Defensive,Education & Training Services,China
3497,MFA,"MFA Financial, Inc.",Real Estate,REIT - Mortgage,USA
3498,MFC,Manulife Financial Corporation,Financial,Insurance - Life,Canada
3499,MFD,Macquarie/First Trust Global Infrastructure/Utilities Dividend & Income Fund,Financial,Closed-End Fund - Equity,USA
3500,MFG,"Mizuho Financial Group, Inc.",Financial,Banks - Regional,Japan
3501,MFGP,Micro Focus International plc,Technology,Software - Infrastructure,United Kingdom
3502,MFH,Mercurity Fintech Holding Inc.,Consumer Cyclical,Internet Retail,China
3503,MFIN,Medallion Financial Corp.,Financial,Credit Services,USA
3504,MFL,BlackRock MuniHoldings Investment Quality Fund,Financial,Closed-End Fund - Debt,USA
3505,MFM,MFS Municipal Income Trust,Financial,Closed-End Fund - Debt,USA
3506,MFNC,Mackinac Financial Corporation,Financial,Banks - Regional,USA
3507,MFV,MFS Special Value Trust,Financial,Closed-End Fund - Debt,USA
3508,MG,"Mistras Group, Inc.",Industrials,Security & Protection Services,USA
3509,MGA,Magna International Inc.,Consumer Cyclical,Auto Parts,Canada
3510,MGEE,"MGE Energy, Inc.",Utilities,Utilities - Diversified,USA
3511,MGF,MFS Government Markets Income Trust,Financial,Closed-End Fund - Debt,USA
3512,MGI,"MoneyGram International, Inc.",Financial,Credit Services,USA
3513,MGIC,Magic Software Enterprises Ltd.,Technology,Software - Application,Israel
3514,MGLN,"Magellan Health, Inc.",Healthcare,Healthcare Plans,USA
3515,MGM,MGM Resorts International,Consumer Cyclical,Resorts & Casinos,USA
3516,MGNI,"Magnite, Inc.",Communication Services,Advertising Agencies,USA
3517,MGNX,"MacroGenics, Inc.",Healthcare,Biotechnology,USA
3518,MGP,MGM Growth Properties LLC,Real Estate,REIT - Diversified,USA
3519,MGPI,"MGP Ingredients, Inc.",Consumer Defensive,Packaged Foods,USA
3520,MGRC,McGrath RentCorp,Industrials,Rental & Leasing Services,USA
3521,MGTA,"Magenta Therapeutics, Inc.",Healthcare,Biotechnology,USA
3522,MGTX,MeiraGTx Holdings plc,Healthcare,Biotechnology,USA
3523,MGU,Macquarie Global Infrastructure Total Return Fund Inc.,Financial,Closed-End Fund - Foreign,USA
3524,MGY,Magnolia Oil & Gas Corporation,Energy,Oil & Gas E&P,USA
3525,MGYR,"Magyar Bancorp, Inc.",Financial,Banks - Regional,USA
3526,MHD,"BlackRock MuniHoldings Fund, Inc.",Financial,Closed-End Fund - Debt,USA
3527,MHF,Western Asset Municipal High Income Fund Inc.,Financial,Closed-End Fund - Debt,USA
3528,MHH,"Mastech Digital, Inc.",Industrials,Staffing & Employment Services,USA
3529,MHI,"Pioneer Municipal High Income Fund, Inc.",Financial,Closed-End Fund - Debt,USA
3530,MHK,"Mohawk Industries, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA
3531,MHLD,"Maiden Holdings, Ltd.",Financial,Insurance - Reinsurance,Bermuda
3532,MHN,"BlackRock MuniHoldings New York Quality Fund, Inc.",Financial,Closed-End Fund - Debt,USA
3533,MHO,"M/I Homes, Inc.",Consumer Cyclical,Residential Construction,USA
3534,MIC,Macquarie Infrastructure Corporation,Industrials,Airports & Air Services,USA
3535,MICT,"MICT, Inc.",Technology,Computer Hardware,USA
3536,MIDD,The Middleby Corporation,Industrials,Specialty Industrial Machinery,USA
3537,MIE,"Cohen & Steers MLP Income and Energy Opportunity Fund, Inc.",Financial,Closed-End Fund - Equity,USA
3538,MILE,"Metromile, Inc.",Financial,Insurance - Property & Casualty,USA
3539,MIME,Mimecast Limited,Technology,Software - Infrastructure,United Kingdom
3540,MIN,MFS Intermediate Income Trust,Financial,Closed-End Fund - Debt,USA
3541,MIND,"MIND Technology, Inc.",Technology,Scientific & Technical Instruments,USA
3542,MIRM,"Mirum Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA
3543,MIST,Milestone Pharmaceuticals Inc.,Healthcare,Biotechnology,Canada
3544,MITC,Meat-Tech 3D Ltd.,Consumer Defensive,Packaged Foods,Israel
3545,MITK,"Mitek Systems, Inc.",Technology,Software - Application,USA
3546,MITO,Stealth BioTherapeutics Corp,Healthcare,Biotechnology,Cayman Islands
3547,MITT,"AG Mortgage Investment Trust, Inc.",Real Estate,REIT - Mortgage,USA
3548,MIXT,MiX Telematics Limited,Technology,Software - Application,USA
3549,MIY,"BlackRock MuniYield Michigan Quality Fund, Inc.",Financial,Closed-End Fund - Debt,USA
3550,MKC,"McCormick & Company, Incorporated",Consumer Defensive,Packaged Foods,USA
3551,MKD,Molecular Data Inc.,Basic Materials,Chemicals,China
3552,MKGI,"Monaker Group, Inc.",Consumer Cyclical,Travel Services,USA
3553,MKL,Markel Corporation,Financial,Insurance - Property & Casualty,USA
3554,MKSI,"MKS Instruments, Inc.",Technology,Scientific & Technical Instruments,USA
3555,MKTX,MarketAxess Holdings Inc.,Financial,Capital Markets,USA
3556,MKTY,"Mechanical Technology, Incorporated",Technology,Scientific & Technical Instruments,USA
3557,MLAB,"Mesa Laboratories, Inc.",Technology,Scientific & Technical Instruments,USA
3558,MLAC,Malacca Straits Acquisition Company Limited,Financial,Shell Companies,Hong Kong
3559,MLCO,Melco Resorts & Entertainment Limited,Consumer Cyclical,Resorts & Casinos,Hong Kong
3560,MLHR,"Herman Miller, Inc.",Industrials,Business Equipment & Supplies,USA
3561,MLI,"Mueller Industries, Inc.",Industrials,Metal Fabrication,USA
3562,MLM,"Martin Marietta Materials, Inc.",Basic Materials,Building Materials,USA
3563,MLND,"Millendo Therapeutics, Inc.",Healthcare,Biotechnology,USA
3564,MLP,"Maui Land & Pineapple Company, Inc.",Real Estate,Real Estate - Development,USA
3565,MLR,"Miller Industries, Inc.",Consumer Cyclical,Auto Parts,USA
3566,MLSS,Milestone Scientific Inc.,Healthcare,Medical Instruments & Supplies,USA
3567,MLVF,"Malvern Bancorp, Inc.",Financial,Banks - Regional,USA
3568,MMAC,"MMA Capital Holdings, Inc.",Financial,Mortgage Finance,USA
3569,MMC,"Marsh & McLennan Companies, Inc.",Financial,Insurance Brokers,USA
3570,MMD,MainStay MacKay DefinedTerm Municipal Opportunities Fund,Financial,Closed-End Fund - Debt,USA
3571,MMI,"Marcus & Millichap, Inc.",Real Estate,Real Estate Services,USA
3572,MMLP,Martin Midstream Partners L.P.,Energy,Oil & Gas Midstream,USA
3573,MMM,3M Company,Industrials,Specialty Industrial Machinery,USA
3574,MMP,"Magellan Midstream Partners, L.P.",Energy,Oil & Gas Midstream,USA
3575,MMS,"Maximus, Inc.",Industrials,Specialty Business Services,USA
3576,MMSI,"Merit Medical Systems, Inc.",Healthcare,Medical Instruments & Supplies,USA
3577,MMT,MFS Multimarket Income Trust,Financial,Closed-End Fund - Debt,USA
3578,MMU,Western Asset Managed Municipals Fund Inc.,Financial,Closed-End Fund - Debt,USA
3579,MMX,Maverix Metals Inc.,Basic Materials,Other Precious Metals & Mining,Canada
3580,MMYT,MakeMyTrip Limited,Consumer Cyclical,Travel Services,India
3581,MN,"Manning & Napier, Inc.",Financial,Asset Management,USA
3582,MNDO,MIND C.T.I. Ltd,Technology,Software - Application,Israel
3583,MNKD,MannKind Corporation,Healthcare,Biotechnology,USA
3584,MNMD,Mind Medicine (MindMed) Inc.,Healthcare,Biotechnology,USA
3585,MNOV,"MediciNova, Inc.",Healthcare,Biotechnology,USA
3586,MNP,Western Asset Municipal Partners Fund Inc.,Financial,Closed-End Fund - Debt,USA
3587,MNPR,Monopar Therapeutics Inc.,Healthcare,Biotechnology,USA
3588,MNR,Monmouth Real Estate Investment Corporation,Real Estate,REIT - Industrial,USA
3589,MNRL,"Brigham Minerals, Inc.",Energy,Oil & Gas E&P,USA
3590,MNRO,"Monro, Inc.",Consumer Cyclical,Auto Parts,USA
3591,MNSB,"MainStreet Bancshares, Inc.",Financial,Banks - Regional,USA
3592,MNSO,MINISO Group Holding Limited,Consumer Cyclical,Specialty Retail,China
